212
839 522 14 31 Fred
477 532 6 31 AntHill
862 732 14 29 TheHouse
324 55 21 2 CapeTown
920 42 16 14 KieWiet
432 617 2 17 Goura
0 493 1 9 Deville
256 682 24 39 AnnaKloof
271 79 17 46 Bebto
192 585 47 46 Bento
881 741 10 14 China
430 343 11 43 Europa
871 994 46 49 Asia
937 88 45 10 Astralia
219 165 49 40 UnitedStatesOfAmerica
558 126 33 38 SouthAmerica
12 270 44 30 NorthAmerica
253 619 29 31 GrrenLand
731 508 1 40 Taiwan
447 896 35 5 Chilli
678 382 40 24 Baleria
511 383 33 7 BeekBerg
511 446 41 14 BerLyn
373 166 23 20 Beltona
916 675 11 35 Bittern
240 172 14 3 Bokwa
402 462 6 8 Custer
460 977 29 1 Curlew
214 239 9 32 Melia
500 242 12 49 Holland
378 721 15 1 Magnet
52 769 37 1 Rene
872 781 23 43 Rhodes
262 186 29 33 Rondebosch
913 942 34 3 Constantia
88 257 43 48 GrateDanes
381 503 3 47 Nowbray
778 811 40 40 Mowbray
358 280 49 1 BishopsCourt
479 307 31 1 Laxative
797 979 24 20 RidgeWay
961 11 16 3 RidgeStreet
316 192 32 44 FourthAvenue
480 810 39 24 SixthAvenue
115 22 9 26 NewLands
754 643 41 39 RicktensStrrees
18 321 10 48 Central
68 559 26 1 Rose
643 568 47 14 Roux
509 402 30 1 RoundHouse
694 362 37 30 Rolen
316 120 45 13 Roman
380 545 7 9 Roberts
364 697 1 14 RobinsonRoad
955 946 5 10 Rifle
767 711 7 41 Rigolletto
389 753 14 7 RobinRoad
611 522 40 24 DeVilloiers
161 508 24 46 RockRoad
809 75 3 6 RochesterRoad
174 732 12 19 Friendas
79 337 23 39 Defvill
800 166 29 36 deVil
52 354 21 16 Ottery
50 645 37 14 Rupert
502 938 30 26 Maitland
862 593 9 6 Rossouw
700 969 17 4 SecondAve
524 147 31 12 Sandpiper
899 334 20 49 SchoolRoad
213 896 16 9 Estate
931 487 32 30 Sansteen
667 261 16 30 Muuizemberg
947 624 46 20 Kuilsrivier
973 486 44 11 Kraaifontein
265 503 9 15 Schooner
490 259 8 25 Retreat
356 868 24 35 SilverMine
887 958 40 44 Silverhurst
945 512 16 45 Selous
317 526 40 37 S4elWyn
244 962 1 24 PlainMitchells
703 962 24 42 FRED
