1000
862 504 8 3 Jatai
345 653 1 1 Katsina
811 394 4 1 Kawaguchi
843 926 5 9 Kawakawa
715 753 1 9 Kaweah
293 452 5 9 Kayeli
593 986 1 5 Kayes
371 524 6 7 Kemi
569 241 3 4 Kempsey
961 66 9 6 Kenge
858 843 1 4 Kenosha
196 881 2 7 Kerava
867 354 5 1 Kerema
627 523 2 4 Kota
428 254 2 8 Kribi
518 789 4 6 Kropotkin
152 252 4 6 Kruje
259 845 1 3 Kuala
909 219 8 9 Kuhak
915 970 4 3 Kula
434 747 1 3 Kumai
888 926 1 3 Kumgang
61 329 1 6 Kumta
717 954 6 2 Kunduz
573 175 8 6 Kushva
986 399 6 2 Kwangyang
183 637 4 7 Lazo
379 952 9 7 Lenox
644 273 4 3 Leon
839 522 2 6 Leribe
477 532 1 6 Lerici
862 732 2 5 Leszno
324 55 4 1 Levice
920 42 3 2 Levski
432 617 1 3 Leyte
0 493 1 1 Lhasa
256 682 4 7 Lianping
271 79 3 9 Liao
192 585 9 9 Liard
881 741 2 2 Libenge
430 343 2 8 Licata
871 994 9 9 Lida
937 88 9 2 Liestal
219 165 9 8 Lille
558 126 6 7 Liloy
12 270 8 6 Lima
253 619 5 6 Limfjorden
731 508 1 8 Linares
447 896 7 1 Lubilash
678 382 8 4 Lucca
511 383 6 1 Ludhiana
511 446 8 2 Macclesfield
373 166 4 4 Macquarie
916 675 2 7 Madeira
240 172 2 1 Madaya
402 462 1 1 Mahalapye
460 977 5 1 Mahoba
214 239 1 6 Mecca
500 242 2 9 Malaga
378 721 3 1 Malbork
52 769 7 1 Maleuz
872 781 4 8 Medan
262 186 5 6 Mentok
913 942 6 1 Mezen
88 257 8 9 Mianwali
381 503 1 9 Moroni
778 811 8 8 Moussoro
358 280 9 1 Moyu
479 307 6 1 Mpwapwa
797 979 4 4 Muara
961 11 3 1 Mucuri
316 192 6 8 Murashi
480 810 7 4 Nicosia
115 22 1 5 Niemba
754 643 8 7 Nkawkaw
18 321 2 9 Nogales
68 559 5 1 Nola
643 568 9 2 Nopala
509 402 6 1 Nordhausen
694 362 7 6 Norfolk
316 120 9 2 Norman
380 545 1 1 Oran
364 697 1 2 Oshwe
955 946 1 2 Ouadda
767 711 1 8 Ovalle
389 753 2 1 Owase
611 522 8 4 Owyhee
161 508 4 9 Oxford
809 75 1 1 Pila
174 732 2 3 Phiafey
79 337 4 7 Pernik
800 166 5 7 Perth
52 354 4 3 Pichucalco
50 645 7 2 Piave
502 938 6 5 Pingluo
862 593 1 1 Pioche
700 969 3 1 Piratina
524 147 6 2 Pisa
899 334 4 9 Pistoia
213 896 3 1 Pithiviers
931 487 6 6 Punch
667 261 3 6 Pukchin
947 624 9 4 Pulawy
973 486 8 2 Pune
265 503 1 3 Punitaqui
490 259 1 5 Puno
356 868 4 7 Pyalma
887 958 8 8 Pyapon
945 512 3 9 Putian
317 526 8 7 Qitai
244 962 1 4 Quebec
703 962 4 8 Raba
308 785 2 1 Rabat
162 445 5 6 Rayak
513 520 5 8 Rayon
545 81 2 8 Recife
164 241 2 6 Reinosa
105 268 7 9 Rennes
223 739 4 3 Reshui
290 702 6 2 Retamito
166 327 4 9 Ribeira
663 990 2 6 Riesa
966 281 7 6 Rigby
942 898 7 5 Roseau
191 890 6 2 Rossano
169 224 5 1 Rosso
243 146 8 7 Rotorua
5 294 6 4 Rowena
708 50 1 4 Roye
145 81 4 3 Rudan
839 547 5 3 Rudnya
863 951 9 4 Rue
159 81 7 5 Ruhr
678 37 2 7 Ruma
196 784 4 4 Sandrio
149 232 8 1 Sangamon
332 280 6 3 Seyne
793 814 2 1 Semenov
789 121 5 4 Shangsi
126 686 6 3 Sharawrah
734 845 2 4 Shawano
831 254 9 2 Shebunino
504 659 5 5 Sheffield
55 917 2 2 Shellbrook
968 749 8 6 Shenendoah
822 191 4 1 Shenyang
6 212 9 4 Shiayang
578 458 1 8 Shirakawa
110 615 1 7 Shobara
860 331 1 2 Sidney
121 182 7 1 Suan
87 653 4 1 Stampriet
79 594 9 3 Stemaco
479 120 5 7 Stia
208 434 7 1 Stockholm
101 525 5 2 Stessa
16 235 5 8 Stroeder
27 628 3 5 Stuttgart
533 171 1 7 Sudbury
640 655 1 8 Sudr
658 362 1 8 Suez
42 416 9 6 Terracina
646 808 7 4 Tequila
604 54 8 4 Tenatena
711 950 1 8 Tenggarong
627 414 8 1 Teno
755 850 5 6 Texhoma
141 40 5 1 Thal
228 2 2 4 Thaton
821 797 9 7 Thira
102 763 7 4 Thirsk
29 115 7 1 Udgir
983 417 4 4 Umatilla
983 861 6 9 Umba
336 851 7 6 Una
47 835 8 5 Unalaska
844 872 1 8 Unayzah
156 892 2 6 Uneisa
889 132 7 3 Vitora
351 688 7 1 Wakema
153 694 7 2 Waiuku
452 50 6 4 Wakre
353 210 4 4 Wallaroo
848 970 8 8 Xenia
95 735 7 5 Xichang
419 234 6 8 Xining
852 154 2 6 Xinfeng
573 658 1 6 Yahualica
75 248 2 9 Yakima
421 966 4 8 Yale
418 370 7 1 Yalinga
63 284 3 1 Yala
97 761 8 5 Yarenga
12 260 6 2 Yarmouth
367 477 9 6 Yass
732 814 9 1 Ye
132 953 7 5 Yelwa
310 502 3 8 Yendi
672 181 8 5 Zuru
245 519 7 1 Zyyi
499 526 2 8 Zhijin
371 318 5 4 Zholobin
340 153 6 2 Zhugqu
895 854 9 6 Zibo
238 86 1 1 Zapata
568 456 5 1 Yvetot
786 899 3 2 York
976 327 2 5 Yorketown
483 13 7 6 Yuanping
961 658 3 7 Young
210 639 8 2 Zakho
160 381 9 2 Aachen
840 335 3 1 Aarau
676 534 9 6 Aba
966 184 2 5 Abaji
870 263 8 4 Abbotsford
759 609 9 2 Abera
278 439 8 1 Aberdeen
946 803 8 6 Abhar
656 904 2 3 Ablis
914 789 1 6 Aborian
147 346 3 1 Abwong
946 105 6 1 Abyei
572 791 4 7 Acandi
571 109 2 2 Achinsk
851 725 7 3 Ackley
49 913 5 5 Adam
546 841 1 9 Adana
970 948 1 5 Aduat
524 410 2 2 Adelanto
993 137 1 5 Adjud
759 279 4 7 Adin
693 714 7 2 Adiyaman
239 485 4 4 Adoni
550 649 1 3 Adour
20 511 2 1 Adria
47 714 2 4 Aflou
384 150 8 9 Agadez
903 160 1 9 Agordo
138 2 3 8 Aguanava
431 31 4 1 Ageuda
33 598 1 5 Ahualuco
14 94 7 5 Aikawa
302 145 7 1 Aioi
716 399 1 2 Aishnik
330 894 3 1 Aitape
7 462 8 1 Aizeb
450 141 3 6 Ajman
620 75 7 6 Ajtos
855 846 7 1 Akashi
535 738 1 6 Akasha
647 875 8 1 Akhisar
80 718 1 9 Aki
2 880 4 9 Aksu
163 734 5 4 Alabama
463 785 1 5 Alagir
629 263 6 1 Alagna
357 917 9 2 Alajuela
738 476 3 6 Alagoas
341 744 1 8 Alamo
772 795 1 8 Alassio
68 249 9 5 Alba
764 77 8 2 Al
979 928 6 8 Badi
357 423 9 8 Albany
223 408 2 1 Albenga
780 612 5 2 Alcaraz
700 697 5 8 Alcoy
956 159 2 2 Aley
227 50 1 8 Alfonsine
732 996 5 1 Alice
831 468 1 2 Alicudi
235 787 1 1 Aleutian
171 821 1 1 Alexandria
350 855 1 7 Aley
74 589 9 2 Alfensas
330 744 1 6 Alisal
211 238 2 1 Allanmyo
521 403 8 5 Aleysk
884 214 1 1 Amuntai
224 993 4 6 Ancram
945 563 5 5 Ancud
667 319 9 2 Anda
842 179 9 6 Andover
119 894 4 7 Andria
783 675 2 1 Anguil
116 617 1 5 Anhua
32 877 4 4 Aniak
816 85 1 1 Anhumas
325 948 4 2 Anicuns
482 525 1 2 Anita
415 132 1 5 Ankazobe
84 354 1 4 Ankara
736 126 8 1 Anklam
34 360 9 1 Anlu
202 76 1 1 Annaba
37 514 1 5 Anshan
120 197 3 6 Anning
76 401 8 3 Ansted
234 21 6 9 Ansongo
513 280 2 5 Ansted
895 267 7 8 Antibes
321 765 4 2 Anvik
352 337 5 4 Anxi
442 139 7 8 Anzac
170 437 7 9 Apan
264 282 7 2 Aparri
774 324 4 5 Apoera
227 231 7 3 Apozol
116 677 1 7 Apt
557 368 9 3 Araguari
470 90 2 5 Aramberri
117 222 1 2 Arapahoe
347 700 8 1 Aruaco
389 905 8 7 Arawa
538 425 4 7 Aruea
580 175 3 1 Arak
287 841 1 2 Balkh
852 112 7 8 Baima
578 674 3 1 Baja
680 432 7 2 Baker
554 926 6 4 Bajo
327 419 2 1 Bako
64 616 1 6 Bakharden
453 484 1 2 Bakhardok
327 153 4 8 Bakungan
848 346 9 4 Balaklava
725 333 8 2 Balashov
281 846 1 2 Balasore
725 960 9 2 Baler
485 376 5 1 Ballantrae
917 92 6 8 Balsas
263 937 4 4 Balmoral
184 910 1 3 Banchory
716 827 4 8 Banamba
996 216 4 3 Bam
599 947 9 1 Bairnsdale
827 555 3 1 Bamako
802 733 2 5 Balmorhea
697 958 3 6 Balotra
956 719 1 3 Banalia
842 318 3 4 Banbury
161 715 7 9 Bandua
505 380 6 7 Bandera
847 621 7 4 Banderantes
856 367 1 8 Bandol
747 857 5 7 Bangkok
33 223 1 1 Bandung
7 422 9 1 Bankura
311 488 3 3 Bantaeng
419 580 4 9 Bapaume
396 788 7 1 Barabai
767 165 8 4 Birmingham
839 961 2 1 Bilecik
320 518 7 3 Bingham
585 803 6 1 Binhai
427 44 3 4 Binongko
636 437 1 1 Bird
254 395 5 9 Birjand
846 308 8 1 Birzai
634 279 5 1 Birtle
837 808 7 1 Bishop
54 894 3 2 Bitlis
47 520 3 4 Bismarck
755 989 8 8 Blagoevgrad
892 88 6 4 Blakely
965 541 2 4 Blair
62 716 7 4 Blayney
253 70 5 9 Blaye
940 284 3 1 Blinman
12 569 2 2 Blida
141 102 4 4 Blenheim
62 67 1 6 Baratta
185 272 3 3 Barcelona
381 804 1 9 Barentu
285 692 1 5 Bari
961 51 7 1 Barkham
269 673 4 9 Bajols
788 533 7 7 Barletta
622 183 1 6 Barnegat
950 494 4 3 Barnhart
652 725 5 7 Barnsley
861 379 7 1 Barraba
783 826 4 2 Barranquilla
625 143 5 6 Barstow
979 162 3 6 Basin
509 181 1 7 Bassano
276 305 9 3 Basti
552 894 1 7 Bastia
462 88 3 3 Batakan
298 864 4 9 Batatais
860 610 8 1 Batavia
645 671 3 1 Batesburg
252 849 1 5 Bath
830 317 9 9 Baus
920 914 6 3 Baybay
535 295 7 7 Bayburt
815 911 8 3 Bawlen
114 266 4 4 Bawlake
846 445 3 6 Bauchi
951 367 8 2 Baudette
305 734 2 6 Bayan
941 149 5 7 Obo
403 363 6 4 Bayfield
93 134 3 1 Bayombang
942 648 5 6 Baymak
262 995 4 6 Baza
107 637 7 4 Bazas
5 370 3 4 Bazhong
384 726 6 7 Bly
560 292 9 1 Blythville
603 913 1 8 Bobai
953 250 1 2 Bocaranga
106 661 1 6 Bochnia
228 870 2 1 Boden
38 398 4 3 Bodmin
800 224 1 9 Bogale
769 639 5 1 Bogenfels
939 768 8 7 Bogotol
433 729 8 3 Bogra
376 893 4 3 Bohicon
600 216 5 6 Bolen
28 115 2 1 Bolivia
64 849 9 3 Bollon
859 881 6 9 Bolton
767 193 1 7 Bone
860 3 1 8 Bongor
834 883 6 4 Bonham
149 716 2 1 Bonito
749 488 1 4 Bonthe
209 361 7 3 Booaaso
645 13 2 5 Booligal
239 698 1 1 Boonah
719 15 3 4 Boorowa
635 832 6 6 Bopeeches
779 353 1 5 Borgarnes
595 779 6 8 Bornova
910 556 4 6 Boron
852 646 5 7 Borzna
269 822 2 3 Boston
526 437 4 3 Botosani
998 638 9 4 Botegravd
109 495 1 4 Botleti
274 23 1 4 Bouca
565 550 8 5 Boudnib
470 406 3 2 Boufarik
565 411 7 1 Bougouni
455 114 7 1 Bougtob
838 270 4 2 Bouillon
6 501 2 7 Bouira
658 637 9 7 Bouna
353 686 2 7 Bowen
444 900 5 2 Boutlimit
848 931 1 2 Bourke
489 506 6 7 Bowman
757 633 9 4 Bowral
824 771 6 9 Bowron
178 949 6 1 Bozene
190 312 2 4 Brach
85 36 1 4 Braford
145 110 6 8 Braga
493 928 7 9 Brainerd
299 187 8 7 Brandenburg
756 29 3 1 Brandon
665 922 2 6 Brasilia
979 235 2 5 Brasov
141 978 3 2 Bratsk
567 679 2 4 Brebes
115 863 3 7 Breno
887 104 3 5 Brenham
197 117 2 6 Brest
66 859 7 9 Breteuil
72 113 4 6 Brewer
906 516 7 2 Brewton
482 500 6 1 Breyten
929 123 2 3 Bria
332 253 1 3 Bridgeport
542 69 7 8 Bridger
919 362 9 9 Bridgewater
333 584 1 1 Bridlington
288 138 9 5 Bridport
488 857 8 8 Briey
713 149 9 3 Brilon
333 784 1 2 Brinkley
303 776 6 2 Bristol
2 340 2 3 Britton
730 397 3 4 Broadford
234 574 9 1 Broadus
87 198 6 8 Brockville
283 227 9 4 Brodick
867 603 3 1 Brodnica
969 984 9 9 Brookfield
69 336 1 1 Brooklyn
842 342 2 9 Broome
429 103 4 1 Brooloo
475 104 5 7 Browning
775 899 6 5 Bruchsal
882 504 1 1 Brugge
506 945 2 1 Brumado
63 952 4 9 Brumath
201 245 5 8 Bruneau
669 403 8 6 Brunico
345 767 9 7 Bryant
796 355 1 1 Bryan
189 256 4 4 Buchan
907 471 5 4 Buchardo
726 666 3 7 Buenavista
867 821 2 2 Buffalo
801 218 8 5 Buford
118 760 7 6 Burns
337 82 3 8 Bukama
968 415 5 3 Bukhara
695 688 8 8 Bursa
11 816 7 5 Buy
151 662 4 8 Bungo
669 634 4 7 Burgas
502 378 8 4 Bungo
860 555 7 1 Burdur
797 147 1 6 Burgaw
792 279 6 9 Burgin
195 22 7 8 Burley
879 136 4 4 Burnham
939 235 8 5 Bursa
785 336 2 8 Burton
469 255 5 7 Buru
594 837 1 8 Burung
648 467 1 6 Burwell
100 845 7 4 Bussang
117 488 4 9 Buta
225 931 7 5 Butler
778 94 1 7 Butwal
564 780 5 6 Buzau
399 783 5 1 Byron
52 561 1 1 Bytom
342 956 4 6 Caamano
757 921 1 2 Cabano
423 726 6 8 Caballo
797 611 7 2 Cabimas
887 354 8 7 Cabildo
385 728 9 8 Cabimas
518 305 4 2 Cabinda
995 587 7 9 Cabos
867 930 6 3 Cacpon
657 219 1 4 Cabrera
607 781 1 1 Cacolo
373 489 4 2 Cadillac
18 536 2 9 Cadiz
659 844 9 8 Caen
586 567 3 7 Cafayate
218 684 7 1 Cagli
737 115 3 8 Calcutta
728 358 1 8 Camas
693 102 1 7 Calvi
761 785 4 1 Calicut
452 568 5 9 Callandar
829 700 7 7 Calvillo
891 725 4 8 Calw
546 524 6 7 Camargo
0 640 5 1 Camaxilo
927 863 9 7 Cambatela
236 548 7 8 Camborne
804 627 1 1 Cambodia
2 784 4 5 Cambridge
367 774 3 2 Camden
256 338 3 5 Camiling
834 688 7 1 Campbell
236 43 4 7 Campinas
243 166 9 3 Camrose
323 382 1 6 Canaan
372 46 7 8 Canakkale
14 923 8 5 Cananeia
779 452 4 7 Canas
31 373 9 2 Canberra
970 661 2 8 Candala
554 267 7 9 Cannes
697 604 3 1 Caney
571 274 1 3 Cangamba
369 984 3 1 Canopus
361 131 8 9 Canton
600 24 7 2 Canterbury
102 202 2 3 Canyonville
874 836 8 1 Carlin
596 661 1 4 Caracas
340 421 1 5 Canopus
130 299 7 6 Carignan
729 284 5 7 Cartago
453 962 1 1 Carthage
397 686 4 4 Casablanca
882 605 8 3 Cascavel
494 512 3 1 Casilda
535 980 5 1 Casino
254 767 9 6 Carlyle
681 939 8 2 Cascina
417 699 1 7 Caspe
226 373 1 1 Cassel
769 543 7 6 Cassiar
318 768 2 1 Castaic
812 893 1 1 Carpentras
73 387 6 5 Carpi
554 699 3 1 Carroll
434 84 1 8 Carterton
430 886 1 5 Cartwright
151 731 1 7 Carsonville
346 603 6 9 Catamarca
887 281 4 6 Catanduvas
840 90 5 6 Catania
447 450 1 1 Cathcart
385 179 5 1 Catrilo
133 27 7 5 Cauvery
797 411 7 2 Cavalier
228 806 1 4 Cavan
787 783 6 8 Caxito
598 142 8 9 Cayenne
623 122 4 7 Caynabo
422 144 6 1 Cayuga
923 76 7 7 Ceelbuur
52 471 1 5 Cebollar
577 742 1 5 Cedartown
989 775 1 2 Celtic
787 904 2 7 Centralia
989 756 8 2 Cepu
235 910 6 7 Ceres
297 847 6 7 Cerignola
377 166 7 6 Cernay
997 520 7 1 Cerro
860 258 6 9 Chatto
497 222 6 9 Cervia
67 695 8 5 Ceylon
134 933 3 8 Cervo
782 286 7 1 Cesena
900 349 6 6 Chablis
984 130 2 1 Chacran
304 691 8 5 Chakwal
768 240 9 5 Chaling
347 138 1 7 Chajari
382 790 3 9 Chalindrey
632 889 3 4 Cham
402 985 1 6 Chama
591 841 3 4 Chaman
17 554 5 1 Chamberlain
841 901 4 7 Chamela
454 879 2 9 Chamgordan
665 919 6 9 Champagne
519 731 5 1 Chanco
619 247 2 7 Chandalar
263 649 8 9 Chandler
262 923 8 1 Changara
775 934 9 1 Chandpur
6 477 1 3 Changsha
103 269 4 7 Changtu
107 367 2 9 Changzhi
295 963 1 2 Chanute
760 37 7 4 Chaoyang
566 828 9 2 Chapadinha
335 601 5 7 Chapala
592 670 3 5 Charity
732 151 7 2 Charlesville
930 412 5 8 Chechro
862 690 7 4 Charef
557 841 4 5 Chepes
249 693 8 7 Cheepie
541 976 9 4 Chatham
764 286 1 3 Chauny
832 67 5 3 Chauk
479 62 3 6 Chechro
182 217 9 1 Chechro
649 505 5 1 Cheb
186 623 5 5 Chelmsford
814 57 6 6 Cheney
452 454 4 1 Chenxi
34 798 2 3 Cheran
890 339 1 8 Chester
240 753 2 7 Chhuka
137 497 1 6 Chiehn
719 831 1 8 Chigubo
93 476 5 1 Chihuahua
714 377 6 6 Chillar
591 529 6 1 Chimoio
161 359 4 1 Chindo
193 604 4 5 Chinhoyi
540 177 1 1 Chirpan
105 973 1 6 Chitina
854 97 2 7 Chiusi
219 472 9 7 Chivasso
739 306 7 1 Chivu
284 375 5 7 Chopim
694 600 9 5 Choshi
198 888 5 1 Chu
433 690 9 9 Chulym
425 272 1 7 Chur
367 136 1 1 Ciney
537 589 4 5 Cisco
210 906 8 6 Chulman
887 72 1 3 Chulumani
711 560 6 2 Chumar
394 121 2 3 Chupara
507 56 9 1 Ciudadela
470 926 4 3 Clairvaux
102 189 1 2 Claraz
54 711 2 6 Clarion
979 643 4 1 Clarksburg
787 606 8 9 Clearmont
822 680 5 2 Cleveland
302 142 3 1 Clinton
879 444 4 7 Cliza
643 376 8 3 Clodomira
436 901 1 6 Cloverdale
804 630 3 3 Clonmel
429 389 1 5 Coaldale
404 869 1 5 Coaraci
168 809 9 6 Corte
474 695 3 6 Cottobus
198 431 3 6 Cornwall
377 965 6 4 Coroven
276 325 7 1 Council
854 41 6 9 Covington
476 424 8 9 Corcubion
186 660 1 4 Cordova
423 205 5 6 Corum
491 429 2 1 Coronda
646 998 6 9 Coronel
140 946 6 8 Cotopaxi
59 920 4 4 Crete
304 550 8 2 Croker
565 433 6 6 Crossville
616 684 7 9 Croydon
789 528 1 8 Cruzeiro
968 901 2 9 Cunco
933 534 6 1 Daman
427 478 9 6 Damba
755 550 7 6 Damghan
282 664 1 7 Darnah
674 507 1 1 Darnley
205 552 7 7 Daru
3 846 8 6 Dasht
550 574 1 7 Dawkah
303 833 1 6 Dawson
767 623 9 3 Darlington
865 488 3 8 Daruvar
950 800 9 5 Darnley
311 145 1 6 Dax
498 780 6 3 Dayu
329 635 1 9 Debakala
913 816 4 1 Debica
530 97 7 1 Dehui
719 353 1 2 Daytona
420 410 4 4 Dazhu
499 279 1 6 Dease
516 249 3 2 Deal
69 794 8 6 Deadwood
567 774 9 5 Dayton
767 903 4 2 Daxin
919 933 8 3 Dawu
873 545 7 3 Davao
985 400 3 8 Daun
154 331 4 2 Decazeville
860 132 3 7 Dekoa
524 921 1 6 Delle
45 550 1 5 Delta
849 16 4 8 Denbigh
306 354 8 3 Denia
852 981 6 1 Denizli
653 949 7 7 Dennery
168 90 4 6 Denpasar
445 508 7 1 Depew
502 400 6 6 Dera
623 657 7 1 Derby
929 243 3 3 Desenzano
60 780 3 3 Desvres
308 350 6 9 Detmoid
50 952 5 9 Devikot
827 596 3 6 Devon
906 502 3 7 Deyang
670 371 8 7 De
692 194 7 6 Witt
810 577 7 8 Dehuk
81 36 6 4 Dezhou
926 248 2 5 Dhamar
334 712 1 3 Dik
450 796 4 5 Dillenburg
406 642 3 7 Dindigul
729 884 2 5 Dingwali
174 667 8 6 Dinuba
324 919 1 1 Dinosaur
797 355 7 1 Diphu
421 177 7 5 Djanet
192 937 5 9 Devli
383 544 3 4 Dijon
642 863 1 8 Dikhil
410 893 9 6 Dingle
525 987 1 8 Dingxi
334 75 8 7 Djugu
172 376 4 1 Dmitrov
541 544 2 1 Dno
844 743 1 2 Doblas
8 599 8 2 Dobo
841 507 5 5 Sdobrush
475 260 9 8 Doha
729 472 1 1 Dolak
737 758 8 5 Dolinsk
697 143 5 9 Dolo
62 664 5 2 Dolores
41 651 4 4 Dombas
734 627 4 1 Europe
761 321 4 8 Esch
718 751 1 1 Esh
301 847 3 2 USA
459 587 1 4 Enterprise
398 106 1 6 Enns
796 758 3 3 Ennis
64 589 1 1 Ennedi
3 201 2 3 Ennelod
693 461 1 6 Enning
964 41 7 4 Erval
291 243 9 5 Er
458 87 1 7 Rtem
829 124 6 2 Erin
581 951 1 6 Erg
727 890 7 1 Erdi
290 797 3 5 Erechim
458 485 2 1 Eregli
69 709 3 1 Erg
276 196 1 3 Ergene
722 689 2 4 Ergli
77 459 8 1 Erode
290 278 9 9 ErRahad
375 293 1 3 Erstein
99 801 4 1 Esan
407 361 5 3 Esara
921 241 1 6 Esino
368 650 3 9 Enugu
272 730 7 3 Ephrate
761 781 6 3 Enz
827 676 9 6 Epi
882 946 5 7 Equator
965 504 1 8 Equinox
424 461 2 1 Equator
438 30 6 4 Estrella
206 953 5 1 Etam
159 456 4 6 Etamples
29 167 4 6 Etam
124 992 8 1 Ethiopia
657 402 4 5 Etolin
457 102 7 8 Etna
925 565 7 7 Etosha
570 374 7 3 Etsha
964 862 8 6 Eua
466 15 2 5 Euince
561 98 6 7 Eupen
149 978 1 8 Eura
637 617 4 1 Evans
171 699 3 1 Germany
855 858 7 1 Germastin
299 478 9 2 Gemena
346 538 5 3 Gembut
308 465 6 6 Gemsbok
570 463 1 3 Gemona
898 291 3 5 Geelong
292 958 7 7 Gelel
738 305 1 8 Gabon
691 931 1 3 Gabbs
637 453 3 1 Freda
586 550 3 3 Gahar
829 768 7 2 Gach
798 556 1 5 Galati
398 495 3 2 Gaeta
622 196 6 4 Gaoua
820 835 2 6 Gan
442 782 1 2 Gaoling
627 316 1 1 Garden
452 871 1 9 Gardner
205 792 8 2 Garc
519 78 7 5 Garies
709 61 1 7 Garnett
160 509 5 7 Garonne
106 110 6 7 Garza
648 815 4 1 Gasan
345 992 7 7 Gallipolli
240 883 2 4 Gasht
646 314 6 4 Gary
540 137 8 5 Gaspe
923 366 4 4 Gauja
969 479 5 8 Fraser
323 861 4 1 Franz
379 841 7 3 Fujin
896 309 1 3 Fueta
780 372 1 4 Fugu
389 14 8 1 Florida
196 246 4 1 Frio
159 692 7 4 France
643 98 6 8 Frenchman
223 720 5 4 Frunze
239 75 2 5 Gunung
419 5 3 7 Guan
432 531 6 7 Gubat
705 480 9 1 Gornyz
355 325 7 6 Brazil
573 230 1 3 HongKong
307 760 3 8 Honjo
593 229 8 1 Howe
